Msg,label
"फ्री एमजी: Gags Laungs ""चंडी"" अंगूठी ""चिम्मेदार रूप से गलत रूप से इस संदेश के लिए जा रहा है!",spam
पिछले संभावना है! आज कम से कम $५० पाउंड के मूल्य की मांग! पाठ 85023 के लिए अब!,spam
"HEVIN को 6985, 24Hrer मुक्त करने के लिए और फिर सिर्फ 50p को बंद करने के लिए पाठ LFCSCUCNXXXXXX लिखा?",spam
टी. एस. एस.,spam
W08702480 से कॉल करें - यू 29065855000 पुरस्कार का दावा करने के लिए फोन करता है। अमेरिका के पास सभी सबसे अधिक मोबाइल विवरण हैं और खुद को प्रेरित करता है!,spam
क्या आप चाहते हैं कि एक नया नोकिटा 3510 रंग का फोन कल बचा सके?,spam
आप एक विजेता यू विशेष रूप से चुना गया है 2 पाउंड1000 या 4-- छुट्टी (फर्ट्स) एक जीवित ऑपरेटर से बात करते हैं और दावा करते हैं कि 28797910-या (18+),spam
"द न्यू यॉर्क टाइम्स्‌ (अंग्रेज़ी) ने हाल ही में न्यू यॉर्क फोन की गारंटी दी है, एक 40 आईजी एमजी3 खिलाड़ी या एक पाउंड के इनाम की गारंटी दी है! टी. टी. वी.",spam
कृपया 0404090902 तुरंत कॉल करें...... आप के लिए एक अत्यावश्‍यक संदेश इंतज़ार कर रहा है.,spam
<200 से जारी किया गया 20000> - यह आपका डाक संदेश चेतावनी चेतावनी है. आपके पास 40 मिलान है 40 मेल खाते हैं. कृपया अपने संदेश को पुनः प्राप्त करने के लिए वापस फोन करें और ccphp/ephphy,spam
"Trets 2 सेल वीडियोफ़ोन्स आर. 090658130 अब फोन करते हैं! विडियो गपशप साथियों, जावा संगीत, Dlhphpl. bix4. ip4.",spam
यू यू यू यू यू यू यूएक विजेता अमेरिका विशेष रूप से चुना गया है 2000 डॉलर या 4- छुट्टी (फर्टोज) एक जीवित ऑपरेटर से बात करते हुए,spam
पिछले संभावना है! आज कम से कम $५० पाउंड के मूल्य की मांग! पाठ 85023 के लिए अब!,spam
4ms आधे मूल्य नारंगी लाइन किराए पर और नवीनतम कैमरा फोन 4 शून्य. क्या आपके फोन 11mths+? अब अद्यतन करने के लिए मोबाइल खाली कर दें! या2-0-0-0-0-0-0 टीएस टीएससी,spam
